id,d6,d7,d4,d8,d3,d5,d2,d1,d9
1,0.28144145212107546,0.12200965098725089,0.28815770826866866,0.31138205260003304,0.1843137255342528,0.16925527912216792,0.506054491576172,0.15639379755283653,0.15581222474543746
2,0.24365491566928377,0.1442282823825645,0.13984954152933732,0.14668133405531145,0.6209150318720318,0.0772865281345703,0.6200807276721275,0.08416759362254357,0.09930972200435498
3,0.43037797897587005,0.1630915229946176,0.33776281030731453,0.356124701393412,0.2431372557170103,0.2953199761159903,0.6362260337239086,0.16643651738969226,0.19187117040022716
4,0.37425501830215285,0.18870319933839486,0.1625628286091158,0.15495832842452265,0.6601307180363999,0.13323535058035593,0.6604439971377898,0.10270671116054877,0.1330360552506102
5,0.2459701035145862,0.14346222591874147,0.1450275801736266,0.15315495847131688,0.5816993457076639,0.08046571200959307,0.5443995967013092,0.09634084757137562,0.10817488747946719
6,0.19156543416626765,0.09760652549216634,0.13636608411296686,0.15832619780897592,0.30718954255708797,0.06010198426325771,0.3980827456109851,0.10636743704115686,0.10983071011111087
7,0.142558388405229,0.06478053891366646,0.07575830035495065,0.10126777511439379,0.22352941169862078,0.027965743018842484,0.38092835449813517,0.06950505791620319,0.07406856739900369
8,0.17486041849826348,0.07319350977325068,0.09903221230589936,0.12444236627468222,0.47581699437455804,0.042126790022534756,0.40918264370226,0.06402572984797926,0.07454518990249862
9,0.4248967863929545,0.17871568555640177,0.2272476159291457,0.23473339104546165,0.5464052279724916,0.20278467332032407,0.5802219992915965,0.13607712272895814,0.1725849607525559
10,0.3363575474415573,0.16604168152853782,0.21041327295803844,0.21990910047877285,0.614379085114176,0.15087601303475445,0.5988900107690339,0.11865035224323325,0.15633400965435634
11,0.39687544221408144,0.13910332398122496,0.32537726937314476,0.346590142052242,0.6810457521553249,0.26368769308111395,0.8829465202840634,0.1138301816833519,0.13838982978607572
12,0.4292085570333474,0.16093144264555115,0.2750626738696993,0.29314471742371867,0.2196078432694251,0.24361903308143204,0.62108980984239,0.14720059325176124,0.1723006941249378
13,0.38529505430388505,0.1700951801810342,0.1395015186471378,0.13430541383581088,0.23790849718727902,0.12017417302837866,0.5782038349510714,0.12450135602521323,0.14448009155328362
14,0.3906426326100811,0.15797866453870615,0.21092897829123297,0.22281907350144226,0.5960784311963221,0.1747832970410983,0.7739656921486142,0.09786517578791251,0.1250574195139272
15,0.30265243847616685,0.13287213854021682,0.32272997009241133,0.3448676265403972,0.37516339969877255,0.20155040120210574,0.6296670025080087,0.14188683926585097,0.15023265438285807
16,0.3909644251033383,0.14564705860658145,0.3114220428645778,0.3327094303924648,0.5058823535799991,0.24952613090274284,1.0,0.10641453466814982,0.12720785830956113
17,0.2268607259444998,0.08588815856396079,0.08371614875395071,0.1030237174984887,0.19607843269425096,0.04730878385651042,0.5640766903490091,0.061733758361142026,0.07364403134222436
18,0.29525743582941333,0.10133628387252656,0.10672032321785697,0.12411677512270525,0.43660130633777905,0.07419592564183859,0.5136226049623344,0.07304412309974047,0.09456606134070841
19,0.2315429635837869,0.06454552560297541,0.2887303456491663,0.3202195168805893,0.6614379081369354,0.1408110599534856,0.6135216964562276,0.08231368186874306,0.12185162649657988
20,0.2667775182113609,0.06726217660414648,0.2414121247637375,0.2722115956741824,1.0,0.13671095411074988,0.5615539849233528,0.07099549336299592,0.11564954712890607
21,0.19400842637121068,0.2069334293980149,0.17227377889946408,0.15841411617626688,0.48888888976268075,0.07458204826395505,0.5211907154576906,0.14720059325176124,0.15078580477632905
22,0.03326093961194733,0.014714171999165405,0.0153008616862624,0.04941718217894693,0.30065359579923223,0.0020380670833462246,0.12008072622672428,0.04004449388209122,0.033248669576676985
23,0.012664491351617523,0.0,0.012324507508395383,0.04998362884910276,0.2941176471689654,2.906891047336485E-4,0.02219979618254987,0.03480041312569522,0.027338240792112715
24,0.1794433541862446,0.07984295406496424,0.0595945087016918,0.0757461082685391,0.277124183351647,0.029126189051267425,0.5105953584515469,0.05265109380793475,0.060397402410660876
25,0.13878002564354966,0.08343977344050127,0.06734414274309572,0.08400801684518384,0.2941176471689654,0.02488240739780978,0.31685166559452926,0.09256820422691882,0.09299836223135491
26,0.03981214560334349,0.004724174530271897,0.0673674697025579,0.10434826642968183,0.2496732024748661,0.00783412895328783,0.07971745676106202,0.05201853010752689,0.05002958727231877
27,0.06350870054219858,0.022278362598076727,0.05317541746124266,0.08881075013743567,0.13725490251149344,0.009862212233485358,0.16851665016368023,0.05817024286243976,0.05142830253218266
28,0.09764821205366751,0.02290934610670582,0.051699340430083084,0.08806751722657016,0.09542483801846538,0.014555511642023369,0.16094853677751778,0.05450500556173527,0.05532177703420064
29,0.03600452309256799,0.006322788137713271,0.031231981105123624,0.06797157494733178,0.3437908503927959,0.0037579730755910893,0.07315842554516204,0.035965888023730075,0.03357469346949494
30,0.098881124923497,0.0457660980108284,0.09631885126411309,0.1297466453751328,0.28235294188137827,0.024075170432854304,0.1493440976011116,0.09343715239154617,0.08914022441623604
31,0.09616485679008908,0.028301563567412865,0.060815771601487024,0.09470072394187722,0.13333333408229778,0.01620591382804577,0.2285570132770424,0.06266221727845757,0.05842886063718016
32,0.14435937533029092,0.04919100109283289,0.09009775896757626,0.12075513484395668,0.2627450978629888,0.03249608296572065,0.23007063653243612,0.08847608939562478,0.09386438543219813
33,0.07544574477186834,0.053535923052244985,0.02420612866369611,0.040639786775611135,0.4300653595799232,0.0067834137330588865,0.47578203803152214,0.021254153689284388,0.022581854753198745
34,0.12916173475635093,0.04923002743196615,0.061954913521127794,0.09067879902705069,0.1908496741645197,0.021799139537140827,0.2815338040893733,0.07352777130144604,0.07605339858513882
35,0.09009784680513203,0.04173424650162673,0.026580034736260885,0.0519776827378311,0.34640522872145596,0.008613366839159359,0.46367305776998463,0.019280682239525403,0.02158983808076744
36,0.019767117525195232,0.023736272067793687,0.0,0.022781742718629844,0.21045751631049814,0.0,0.3128153369134793,0.015202076381164258,0.012770659263051792
37,0.10124549707845834,0.06488439526814957,0.03016491023222592,0.041184694293300156,0.5228758173973175,0.010470777453709732,0.4581231087243472,0.0278086763070078,0.0328067702885867
38,0.07126723668417223,0.06319339708623159,0.024543773476305035,0.03053283249079373,0.5084967319086592,0.006446125987104438,0.3662966688109415,0.03411197626992955,0.03882555723270476
39,0.09208404814553646,0.06870782573354914,0.14321582290349621,0.17202984816329508,0.42614379115072754,0.03178238461491902,0.18668012055598635,0.12313428498331483,0.1112077229554447
40,0.01555931240482164,0.0026473035445517025,0.07062205141061778,0.10773799874341235,0.15032679789961612,0.003841308644735736,0.1004036325790244,0.05450500556173527,0.03871370903623652
41,0.02126884316769285,0.02769432999375138,0.09503940808517046,0.13116091893258255,0.18039215710505713,0.006513504987650032,0.09535822461851817,0.08769319525398593,0.06595986939146783
42,0.032734317026968655,0.06548894690477589,0.03968366019422924,0.05642552734820541,0.5019607851508033,0.004159527570791908,0.32441977898069174,0.04931405265109382,0.043291392629224316
43,0.12926698269837714,0.06063647778614768,0.08185354998127396,0.10921105629252145,0.1542483663288118,0.02708595346110784,0.19122098743136134,0.14032893930292922,0.135991580040779
44,0.11147574979576115,0.041044371535827545,0.026034506609265054,0.051615745185002275,0.18300653730612831,0.010579477471742661,0.27093844708322956,0.055246570263255475,0.056169547590934586
45,0.03502840727541533,0.026518287710577845,0.024656028371359072,0.05611434222672612,0.19607843269425096,0.0030434666107331198,0.33198788947604796,0.025775230737856883,0.018023935023137115
46,0.04289956561644758,0.03282243367177326,0.006598697584577122,0.026877475495959504,0.2941176471689654,0.0018501976415277784,0.46770938356022834,0.006674082313681872,0.006057006835192377
47,0.13769792282260318,0.061151001574014846,0.04813188985112039,0.07018241355548782,0.3908496734155552,0.019312460554771305,0.492936429144372,0.03461804386355209,0.04147977670526618
48,0.09630141896458339,0.05465209378070675,0.13264265922216095,0.16513470005133832,0.1241830071233708,0.030928827483946455,0.2669021184021796,0.09914561538746758,0.08695293306054139
49,0.030993145261703443,0.02312350530267002,0.053965969986043645,0.08840112912147573,0.18562091563478839,0.005168559322058386,0.1927346106867551,0.0583157289581016,0.04461129897333143
50,0.10142573422017925,0.05008617856991157,0.1117903360620006,0.14329015406729437,0.1281045755525665,0.02795937130562932,0.1483350154308491,0.16375763793103448,0.15456019725606376
51,0.2607085583676593,0.09660382516477486,0.10865168219186279,0.12797775139061304,0.43398692800911887,0.06673595692238939,0.4692230068156222,0.07675194660734151,0.09525143376528963
52,0.16621903258575946,0.07680103912198903,0.06449235546258845,0.0835046377413357,0.3816993464566283,0.028662199360756188,0.3895055500545601,0.06377211564701522,0.07309127977918917
53,0.3181242543169986,0.08972852714510124,0.19045388071415015,0.21685476591616829,0.9437908481459025,0.13081021190969078,0.6357214926387774,0.066119118613274,0.0988297734844957
54,0.2012447286858136,0.0823414318637667,0.07793209954240905,0.09751808141685536,0.28235294188137827,0.03983877170474245,0.37184662074738517,0.08305524657026327,0.09174589326475918
55,0.16000070284729376,0.09247604282187027,0.17990017842767161,0.20545464913541628,0.2483660142467416,0.06465882347019347,0.3324924305611792,0.1362686021876159,0.13223171052360777
56,0.043306585116440366,0.05252153709200599,0.018528755508620997,0.030074873309674708,0.27320261492245135,0.003163274025740166,0.322906155725298,0.04449388209121247,0.04600397112585699
57,0.011545691576816413,0.054447125372886096,0.020076253582879223,0.03132190219295495,0.5503267964016872,5.979407083015326E-4,0.44349142303715355,0.01816833518724509,0.020071768501415753
58,0.02928339433152158,0.0323780859750296,0.004023306364022512,0.020278456537207265,0.19869281102291106,8.015012033470994E-4,0.14732593326058663,0.07415647015202077,0.07095829055476419
59,0.04476145166850502,0.042448036188460506,0.013763396654331243,0.03143804417736545,0.29803921559816104,0.0027571692256994837,0.21594349193037368,0.05450500556173527,0.05597637677177452
60,0.10582643688717192,0.04443506867407222,0.01903069073663151,0.03930474429417712,0.2627450978629888,0.008476815070105826,0.3476286573335041,0.03485354097144977,0.03853553018604799
61,0.10582643688717192,0.04443506867407222,0.01903069073663151,0.03930474429417712,0.2627450978629888,0.008476815070105826,0.3476286573335041,0.03485354097144977,0.03853553018604799
62,0.036145387599519636,0.034619676122954204,0.04677691040432738,0.07821368773948288,0.2522875826759373,0.005248185800942387,0.30474268533299187,0.04205163414905451,0.03261445778109993
63,0.10117385863005784,0.04193120915618807,0.028440606372156042,0.05429431236921666,0.3098039227581592,0.010095046256710946,0.39656912235559133,0.0278086763070078,0.030380306591296556
64,0.0742747023403785,0.04412664486394789,0.027890596624407713,0.052462912496354284,0.2836601301095028,0.007279859555779302,0.3970736634407226,0.030404152762328523,0.0307403800101853
65,0.0577970498931388,0.033080279160643294,0.022226230899348835,0.050596562165745644,0.14509803936988483,0.004865960551737666,0.1321897064882617,0.10678531701890992,0.09958719375776665
66,0.13989505043337622,0.05923973632056105,0.046280694117218094,0.0687389997330938,0.17647058867586143,0.019087813883155783,0.15287588230622406,0.14794215795328144,0.15119795803925837
67,0.022618743993866958,0.02395928346383241,0.0012962523842327677,0.02549704720242461,0.26797385639272003,2.3187822801033422E-4,0.22401614351086116,0.02706711160548758,0.024178894021640078
68,0.02276375512885001,0.028809645329534884,0.0021648040926198118,0.020882570805788783,0.33071895500467324,3.0060159507232296E-4,0.3042381442478606,0.01557285873192436,0.013541749563161426
69,0.021953352475771164,0.024510298641567976,0.0013019132809754899,0.02488255192633657,0.328104574803602,1.978273522917838E-4,0.34561049299297913,0.007834159510567299,0.003577039244787153
70,0.016884310581761115,0.033529046277223626,0.005658570870719883,0.023528173041592337,0.6705882350958624,1.957202708628905E-4,0.42129162396379743,0.0,0.0
71,0.05925238418467843,0.1482229208066607,0.5297112092314977,0.5529887791459202,0.08496732095900283,0.07455590787193987,0.11654893863080557,0.6010715216907675,0.49228107240353364
72,0.41539130085258014,0.31561240719488326,0.2518953549939766,0.20648536279256732,0.29150326884030525,0.21776981669020026,0.23107971581189232,0.4755894404894328,0.5049894149341588
73,0.13631548052682313,0.13686200113475328,0.23731599258602792,0.2562072068005514,0.1241830071233708,0.07165729201029758,0.17658930463497394,0.36382908305524664,0.3388381938507013
74,0.14464384617339834,0.0994525063131288,0.25827655825095513,0.28445571229085187,0.1594771248585431,0.08181437794555554,0.2749747728734733,0.20258412951427515,0.18001499028763457
75,0.11025909539025179,0.16461600888499156,0.4897159803252059,0.5091340242511985,0.2183006531688895,0.11717445925877973,0.12764883961288673,0.5179829440118651,0.43699605249728746
76,0.003793966392722456,0.04029970381299462,0.21406213748887976,0.2470132522699985,0.12874148554759277,0.006888613954292796,0.08451703344989768,0.2473118279569893,0.19116001878712885
77,0.0037390532933082,0.06025349410837122,0.27164013250948865,0.3024854910299219,0.39607843194528647,0.008923792741139013,0.08274470038104324,0.20281794586577684,0.14566319130067962
78,0.0,0.03738794790703168,0.23563341284552183,0.26863528063396463,0.28627451031057394,0.0058435561946686265,0.03935418729539976,0.2183804343344457,0.1693377112344842
79,0.12553008055141834,0.11506457782863319,0.5127923153613577,0.5373512958055919,0.216993464940765,0.13752926355795006,0.08224015929591201,0.5038006459028551,0.47043569416626047
80,0.15602049596048045,0.2343165265783158,0.8550639996484292,0.8668935283546076,0.2784313734521826,0.2749190480898866,0.2643794129765234,0.5167727304412311,0.38003111073675266
81,0.18087689546411037,0.18231888459357354,0.5060979767511328,0.5233530268309521,0.25751633933325746,0.18964995045975028,0.249747730180136,0.37405045161290323,0.31245458469949444
82,0.04880343694267243,0.14204275472028982,0.7380613704568594,0.7586168107782181,0.247058824146206,0.0885248343780917,0.19223006960162384,0.432950210233593,0.2778928379651788
83,0.18839594459164657,0.2416717415833467,0.7675698718793651,0.7786898046398526,0.28627451031057394,0.29442269930662923,0.1982845597323926,0.5728364149054506,0.4610684686424686
84,0.15278689731247855,0.20704327336110168,0.8510323540761596,0.8683998833464746,0.13202614398176218,0.2684731765612401,0.21997981772061745,0.5312757656655543,0.38706237225479
85,0.4077245028858065,0.2754569737844051,0.5109137447595857,0.5278752055606252,0.03921568616436798,0.41407633057384263,0.14328960457953663,0.7404523544679273,0.7028602133721472
86,0.1296099993995963,0.13934184787746973,0.3877133226210448,0.4097128710470821,0.20392156955264235,0.10834581525482742,0.06306760673334337,0.6292176492398962,0.5835599842249032
87,0.7710915961448431,1.0,0.59367338990144,0.16578925112337226,0.8313725481825299,0.8896404005657484,0.3158425834242668,0.7404523544679273,0.8430035465940575
88,0.17524646399085675,0.10250600442028024,0.07341060998925969,0.09186442260590943,0.23362819538936294,0.03328057977650392,0.0,0.5795879814608825,0.5850760024288925
89,1.0,0.2623696293086276,0.13915903083274686,0.0,0.3210235953905972,0.30638291903291204,0.09132189593746819,0.5921394141638858,0.7530656232777547
90,0.17157859630599112,0.2183609611338874,0.20760303450731832,0.1977685689040132,0.15507908023392375,0.0785069339424764,0.11391647796471241,0.6845080292918057,0.6553565636064214
91,0.49805634736149484,0.3552574510908666,0.3223548895117162,0.2788802031833447,0.2542597427241251,0.32592687112332075,0.19298249154004835,0.6477567667779014,0.6465594848440251
92,0.5195871199933527,0.657743476397122,0.6828652181002943,0.5895931126679208,0.63267973903203,0.6919027340482292,0.19979818298778632,0.8331479421579534,0.841641966402153
93,0.39561285853149547,0.4901893487107393,0.47286170642567404,0.4054302172976996,0.5084967319086592,0.3736147839310092,0.23007063653243612,0.6292176492398962,0.6381449878032031
94,0.2569173783436579,0.30455755018583736,0.34852721660904556,0.3305545188365445,0.33725490176252904,0.18519818092364704,0.121594349482118,0.6662958843159066,0.649277236085539
95,0.34071287198438865,0.34942873572968447,0.5041382949143705,0.48895534295054416,0.4183006542923362,0.34388206308741,0.16397578039749902,0.6292176492398962,0.6126610622540458
96,0.24837705846937422,0.4689481932053922,0.4209598143946856,0.350124624289155,0.5464052279724916,0.21427023489714386,0.17608476354984268,0.6477567667779014,0.643381496124178
97,0.19511494760211814,0.17114110353175635,0.35101837407238656,0.36741641745433395,0.20522875778076682,0.14379883074656663,0.10191725583441813,0.5736002966258806,0.5332983458666067
98,0.5190499886269277,0.678797590723866,0.7765098586597644,0.6908721432417357,0.4692810457442912,0.782613375568315,0.2043390498631613,1.0,1.0
99,0.6525466387783864,0.7663693854892849,0.4926874396294046,0.24456883577718094,0.7856209152603062,0.6321888425251704,0.15539858773188028,0.8256730211345942,0.9241785107417667
100,0.6168166150743587,0.591826979442608,0.7941210845979058,0.7377848025702465,0.5372549010135645,0.9463068484447533,0.20736629637394877,0.8516870596959586,0.8380684460584334
101,0.4470382863519033,0.3765885989418089,0.42795887257515725,0.3965433447977184,0.3568627457809186,0.3825994493211173,0.15842583135186153,0.703374119391917,0.6992682596586395
102,0.7500790575406542,0.45808789750565465,0.6896618433858823,0.660381382814682,0.32156862804574626,1.0,0.27346114961807955,0.703374119391917,0.7084960060177025
104,0.27202392472159054,0.22367909101245248,0.5749250250286687,0.5975790057580344,0.0,0.314485351284031,0.17204843486879273,0.5550611790878754,0.48722436935561536
105,0.2567567752666458,0.3987634993382589,0.22842694303350458,0.0796762900256528,0.3803921563560927,0.1253418358802749,0.09434914244825571,0.8146088246199482,0.8499098919950221
106,0.5154147956127542,0.341376517938111,1.0,1.0,0.2156862748402294,0.9939489645324858,0.16649848582315524,0.9258435298479794,0.8732998116315984
